341,12128867,1945,644,1815,685,799.72,691.73,1217,975,735,75,90,1.42
341,12128917,623,494,701,554,764.33,665.96,1217,975,735,75,90,-0.21
341,12128922,556,587,650,630,766.46,663.71,1217,975,735,75,90,-0.91
341,12128942,1979,1069,1876,1053,767.78,663.6,1217,975,735,75,90,0.28
341,12128962,1898,623,1773,1333,766.59,661.29,1217,975,735,75,90,-60.11
341,12128977,449,981,884,399,768.02,665.33,1217,975,735,75,90,-60.41
341,12129022,745,378,805,451,761.05,6858.05,1217,975,735,75,90,-0.15
341,12129144,1416,249,569,1125,752.78,665.13,1217,975,735,75,90,118.36
341,12129155,1229,217,1798,657,758.09,662.33,1217,975,735,75,90,-60.4
341,12129257,1632,1622,1579,1530,768.66,662.62,1217,975,735,75,90,0.44
341,12129287,465,1129,568,1113,767.61,663.51,1217,975,735,75,90,0.43
341,12129376,794,344,856,416,759.66,665.43,1217,975,735,75,90,-0.98
341,12129401,1851,554,1774,617,761.05,662.13,1217,975,735,75,90,-0.86
341,12129608,1807,492,1834,1209,762.49,659.88,1217,975,735,75,90,-60.07
341,12129726,673,431,661,1332,769.33,660.75,1217,975,735,75,90,77.7
341,12129872,1271,1752,617,1255,778.87,662.12,1217,975,735,75,90,-68.96
341,12129907,1052,237,1705,529,756.22,661.11,1217,975,735,75,90,-60.18
341,12129947,556,581,1228,309,769.52,666.09,1217,975,735,75,90,-60.15
341,12130038,1331,1749,1322,1626,782.35,659.41,1217,975,735,75,90,0.78
341,12130049,1588,1664,1536,1553,782.54,660.19,1217,975,735,75,90,0.59
341,12130089,980,251,1663,484,761.8,663.32,1217,975,735,75,90,-60.38
341,12130171,1399,1728,1374,1615,774.68,658.98,1217,975,735,75,90,0.2
341,12130291,779,356,1500,374,758.29,664.3,1217,975,735,75,90,-60.5
341,12130807,805,1624,555,963,768.73,662.11,1217,975,735,75,90,-58.63
341,12130955,1978,895,615,1254,765.19,663.51,1217,975,735,75,90,-161.14
341,12131040,1459,1711,555,918,774.76,664.45,1217,975,735,75,90,-113.12
341,12131381,586,1431,680,1361,778.52,661.34,1217,975,735,75,90,-0.15
341,12131548,656,469,635,1295,755.48,664.17,1217,975,735,75,90,70.85
341,12131585,1314,221,1828,732,760.21,657.55,1217,975,735,75,90,-60.98
341,12131911,455,1135,563,1098,778.62,665.47,1217,975,735,75,90,-1.21
341,12132014,1184,1751,568,821,776.7,667.02,1217,975,735,75,90,-100.91
341,12132108,890,287,926,376,761.76,665.94,1217,975,735,75,90,0.49
341,12132301,431,985,553,993,786.06,664.24,1217,975,735,75,90,0.82
341,12132357,1521,272,1489,367,765.91,666.07,1217,975,735,75,90,-0.72
341,12132420,494,1242,1816,689,770.73,663.77,1217,975,735,75,90,-174.75
341,12132441,1075,224,1724,546,764.31,664.15,1217,975,735,75,90,-60.47
341,12132447,1310,223,1833,719,757.73,667.08,1217,975,735,75,90,-60.38
341,12132747,1646,346,1881,1021,761.37,665.59,1217,975,735,75,90,-59.67
341,12133030,630,1490,582,767,780.89,668.2,1217,975,735,75,90,-59.4
341,12133103,1899,607,562,1080,774.95,663.36,1217,975,735,75,90,160.76
341,12133113,1619,1645,1564,1541,781.35,663.9,1217,975,735,75,90,0.55
341,12133133,1022,238,1049,331,762.36,665.55,1217,975,735,75,90,-0.2
341,12133309,1616,327,1881,1005,760.99,664.68,1217,975,735,75,90,-60.96
341,12133672,465,824,561,854,767.01,667.07,1217,975,735,75,90,0.9
341,12134040,697,1550,559,852,775.26,669.4,1217,975,735,75,90,-58.46
341,12134351,1981,858,1875,873,772.91,665.86,1217,975,735,75,90,0.1
341,12134373,1509,282,644,1313,752.01,665.26,1217,975,735,75,90,143.38
341,12134385,917,288,554,1070,749.65,669.77,1217,975,735,75,90,74.56
341,12134452,1190,219,1784,623,756.48,667.38,1217,975,735,75,90,-60.21
341,12134479,1430,251,1865,821,754.68,666.05,1217,975,735,75,90,-60.24
341,12134847,700,420,713,1412,758.49,667.07,1217,975,735,75,90,87.96
341,12135469,1751,431,1855,1146,762.29,660.52,1217,975,735,75,90,-60.54
341,12135504,581,548,1257,310,766.05,666.2,1217,975,735,75,90,-59.57
341,12135522,492,1252,599,1211,776.11,661.53,1217,975,735,75,90,-0.01
353,12123924,611,539,795,1546,746.55,710.02,1217,975,740,130,70,89.27
353,12125027,1469,272,634,1374,746.8,706.46,1217,975,740,130,70,144.11
353,12125494,1906,540,1859,1303,814.83,720.94,1217,975,740,130,70,-59.33
353,12125966,900,1733,498,1080,821.62,1079.35,1217,975,740,130,70,-59.0
353,12125967,1877,1471,545,1250,825.6,726.09,1217,975,740,130,70,-120.82
353,12134260,1221,228,656,1404,747.01,706.23,1217,975,740,130,70,127.71
355,12123364,1404,241,689,1446,757.45,707.55,1217,975,730,120,55,146.03
355,12124412,453,1022,830,382,765.44,708.11,1217,975,730,120,55,-60.39
355,12124489,469,880,596,1324,754.01,712.35,1217,975,730,120,55,36.57
355,12124672,2001,1237,630,1383,826.62,714.87,1217,975,730,120,55,-126.72
355,12124675,1971,679,647,1418,810.02,721.91,1217,975,730,120,55,-163.58
355,12124815,1425,251,603,1325,753.29,706.75,1217,975,730,120,55,135.71
355,12124825,687,419,718,471,768.14,709.24,1217,975,730,120,55,1.09
355,12125001,1686,376,725,1480,760.76,705.05,1217,975,730,120,55,173.81
355,12125375,446,996,668,1413,771.29,702.31,1217,975,730,120,55,37.02
355,12125885,842,1679,689,1441,797.65,704.23,1217,975,730,120,55,-20.53
355,12125956,1054,231,1056,285,761.65,708.53,1217,975,730,120,55,0.78
355,12127322,1124,182,575,1308,798.43,723.22,1217,975,730,120,55,110.73
355,12127942,1231,1757,622,1351,782.13,703.85,1217,975,730,120,55,-58.74
355,12128628,1864,1390,724,1483,768.66,707.89,1217,975,730,120,55,-101.46
355,12128634,1888,615,1843,638,761.47,710.95,1217,975,730,120,55,0.08
355,12129429,1424,249,515,1061,754.93,707.25,1217,975,730,120,55,112.9
355,12129430,950,269,510,1005,754.8,707.64,1217,975,730,120,55,71.71
355,12129504,1294,229,531,1147,749.96,707.23,1217,975,730,120,55,109.97
355,12129508,1051,1862,552,1218,902.4,708.01,1217,975,730,120,55,-59.33
355,12129515,1251,1753,629,1364,778.74,705.03,1217,975,730,120,55,-59.02
355,12129676,1031,245,542,1193,753.32,709.33,1217,975,730,120,55,93.6
355,12129689,1949,686,1879,721,786.98,709.06,1217,975,730,120,55,-0.55
355,12130321,1379,1753,700,1460,794.69,708.88,1217,975,730,120,55,-58.59
355,12130358,1964,1108,751,1507,758.75,707.23,1217,975,730,120,55,-121.12
355,12130430,1284,1770,637,1388,797.82,712.02,1217,975,730,120,55,-59.36
355,12130756,1112,231,511,1060,751.37,711.1,1217,975,730,120,55,88.83
355,12130932,1981,1035,1529,1609,766.35,706.61,1217,975,730,120,55,-59.31
355,12131214,1811,1460,513,1033,766.85,706.39,1217,975,730,120,55,-136.06
